record_id,organization_name,title,job_url,source_type,source_provider,rejection_reason
1580,Focus Microwaves (Canada),"Application Engineer (Electronics)Montreal, Québec, CanadaLearn more",https://focus-microwaves.com/careers/application-engineer-electronics/?position=Application Engineer (Electronics),unknown,blocked,title_is_sentence
1580,Focus Microwaves (Canada),"Assembly TechnicianMontreal, Québec, CanadaLearn more",https://focus-microwaves.com/careers/assembly-technician/?position=Assembly Technician,unknown,blocked,title_is_sentence
1580,Focus Microwaves (Canada),"RF TechnicianMontreal, Québec, CanadaLearn more",https://focus-microwaves.com/careers/rf-technician/?position=RF Technician,unknown,blocked,title_is_sentence
1580,Focus Microwaves (Canada),"Application Engineer (RF)Saint-Laurent, Québec, CanadaLearn more",https://focus-microwaves.com/careers/application-engineer-rf/?position=Application Engineer (RF),unknown,blocked,title_is_sentence
1580,Focus Microwaves (Canada),"Electronics Assembly TechnicianSaint-Laurent, Québec, CanadaLearn more",https://focus-microwaves.com/careers/electronics-assembly-technician/?position=Electronics Assembly Technician,unknown,blocked,title_is_sentence
1578,FLO,CompanyOverviewAbout FLOSustainabilityLeadershipNews & PressMedia RoomCareersEventsPartnersFind a PartnerPartner Networks,https://www.flo.com/about/,ats,workable,title_is_navigation
1578,FLO,Leadership,https://www.flo.com/leadership/,ats,workable,title_is_navigation
1611,Fortinet,Fortinet Recognized for Leadership in Three KuppingerCole CNAPP Compass Categories,http://www.fortinet.com/resources/analyst-reports/kuppingercole-cnapp,ats,oracle,title_is_navigation
1612,FortisBC,Builders and developersConnect your project to gasConnect your project to electricityBuilding new homes to higher steps of the BC Energy Step CodeRebate cheque lookup,https://www.fortisbc.com/build-renovate/builders-and-developers,static_html_listing,,title_is_navigation
1612,FortisBC,Climate leadershipEnvironmental protectionClean Growth Innovation FundClimate Action Partners Program,https://www.fortisbc.com/sustainability/climate-leadership,static_html_listing,,title_is_navigation
1612,FortisBC,Climate leadership,https://www.fortisbc.com/sustainability/climate-leadership,static_html_listing,,title_is_navigation
1612,FortisBC,Corporate informationFortisBC executive leadershipFortisBC board of directorsOur service areasInvestor centreRegulatory affairsSafety and Environmental PolicyNatural gas and electricity system safety,https://www.fortisbc.com/about-us/corporate-information,static_html_listing,,title_is_navigation
1612,FortisBC,FortisBC executive leadership,https://www.fortisbc.com/about-us/corporate-information/fortisbc-leadership-team,static_html_listing,,title_is_navigation
1612,FortisBC,Climate leadershipEnvironmental protectionOsprey Nest Management ProgramClean Growth Innovation FundClimate Action Partners Program,https://www.fortisbc.com/sustainability/climate-leadership,static_html_listing,,title_is_navigation
1620,FPInnovations,Who we areOverviewLeadership teamsOur GovernanceSenior Leadership TeamMembershipMediaBlogCareers,https://web.fpinnovations.ca/who-we-are/,ats,ukg_pro,title_is_navigation
1620,FPInnovations,Leadership teamsOur GovernanceSenior Leadership Team,https://web.fpinnovations.ca/who-we-are/board-of-directors/,ats,ukg_pro,title_is_navigation
1620,FPInnovations,Leadership teams,,ats,ukg_pro,title_is_navigation
1620,FPInnovations,Senior Leadership Team,https://web.fpinnovations.ca/who-we-are/senior-leadership-team-2/,ats,ukg_pro,title_is_navigation
1628,Frederick Banting Alternate Program (Stittsville),Leadership & Professional PositionsManagement & ProfessionalPrincipal & Vice-Principal,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
1628,Frederick Banting Alternate Program (Stittsville),Leadership & Professional Positions,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
1628,Frederick Banting Alternate Program (Stittsville),Leadership and Growth,https://www.ocdsb.ca/careers/leadership-and-growth,static_html_listing,,title_is_navigation
1628,Frederick Banting Alternate Program (Stittsville),Registered Early Childhood Educator (ECE) and Early Learning Assistant (ELA),https://www.ocdsb.ca/careers/registered-early-childhood-educator-ece-and-early-learning-assistant-ela,static_html_listing,,title_is_navigation
1628,Frederick Banting Alternate Program (Stittsville),Teaching PositionsLeadership & Professional PositionsAdministrative & Support PositionsPositions with OCDSB Partners,https://www.ocdsb.ca/careers/job-opportunities/teaching-positions2/teaching-positions,static_html_listing,,title_is_navigation
1631,Fraser Basin Council,About UsOur HistoryFBC TodayShared SuccessesBoard & CommitteesDirectorsFBC ChairsFBC StaffFBC OfficesScholarships & BursariesElizabeth Henry ScholarshipChief Roy Mussell BursarySupport Our WorkCareers,https://www.fraserbasin.bc.ca/about-us/,static_html_listing,,title_is_navigation
1658,FUJIFILM VisualSonics,Our CompanyOur CompanyAbout UsNewsOur TechnologyOur TechnologyUltra High-Frequency UltrasoundPhotoacoustics (PA)Imaging ModesScientific Advisory BoardPatents,https://www.visualsonics.com/about-us/our-company,ats,icims,title_is_navigation
1658,FUJIFILM VisualSonics,"Go boldly.We are pioneers and leaders who continuously think outside the norms to solve challenges big and small. The 'status quo"" doesn't exist for us.",,ats,icims,title_is_sentence
1658,FUJIFILM VisualSonics,Stay curious.We are deeply inquisitive and optimistic about the future. Continuous learning and collaboration will lead us to discover new and meaningful solutions.,,ats,icims,title_is_sentence
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167701/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167701/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167615/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167615/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167607/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167607/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Operating Rooms,https://careers-vch.icims.com/jobs/167482/registered-nurse-%28rn%29---operating-rooms/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Operating Rooms,https://careers-vch.icims.com/jobs/167482/registered-nurse-%28rn%29---operating-rooms/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167474/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167474/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167472/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Emergency,https://careers-vch.icims.com/jobs/167472/registered-nurse-%28rn%29---emergency/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleMental Health and Substance Use Nurse - Registered Nurse (RN) / Registered Psychiatric Nurse (RPN) - Segal 5,https://careers-vch.icims.com/jobs/167375/mental-health-and-substance-use-nurse---registered-nurse-%28rn%29---registered-psychiatric-nurse-%28rpn%29---segal-5/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Mental Health and Substance Use Nurse - Registered Nurse (RN) / Registered Psychiatric Nurse (RPN) - Segal 5,https://careers-vch.icims.com/jobs/167375/mental-health-and-substance-use-nurse---registered-nurse-%28rn%29---registered-psychiatric-nurse-%28rpn%29---segal-5/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitlePhysiotherapist - Home Health,https://careers-vch.icims.com/jobs/167293/physiotherapist---home-health/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Physiotherapist - Home Health,https://careers-vch.icims.com/jobs/167293/physiotherapist---home-health/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleMental Health and Substance Use Nurse - Registered Nurse (RN) / Registered Psychiatric Nurse (RPN),https://careers-vch.icims.com/jobs/167286/mental-health-and-substance-use-nurse---registered-nurse-%28rn%29---registered-psychiatric-nurse-%28rpn%29/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Mental Health and Substance Use Nurse - Registered Nurse (RN) / Registered Psychiatric Nurse (RPN),https://careers-vch.icims.com/jobs/167286/mental-health-and-substance-use-nurse---registered-nurse-%28rn%29---registered-psychiatric-nurse-%28rpn%29/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,"Job TitleQuality Improvement Advisor, Medical Quality Leadership & Practice",https://careers-vch.icims.com/jobs/167266/quality-improvement-advisor%2c-medical-quality-leadership-%26-practice/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,"Quality Improvement Advisor, Medical Quality Leadership & Practice",https://careers-vch.icims.com/jobs/167266/quality-improvement-advisor%2c-medical-quality-leadership-%26-practice/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Special Area,https://careers-vch.icims.com/jobs/167264/registered-nurse-%28rn%29---special-area/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Special Area,https://careers-vch.icims.com/jobs/167264/registered-nurse-%28rn%29---special-area/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleRegistered Nurse (RN) - Special Area,https://careers-vch.icims.com/jobs/167251/registered-nurse-%28rn%29---special-area/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Registered Nurse (RN) - Special Area,https://careers-vch.icims.com/jobs/167251/registered-nurse-%28rn%29---special-area/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Job TitleMental Health & Substance Use Outreach Nurse - Registered Nurse (RN) / Registered Psychiatric Nurse (RPN),https://careers-vch.icims.com/jobs/167220/mental-health-%26-substance-use-outreach-nurse---registered-nurse-%28rn%29---registered-psychiatric-nurse-%28rpn%29/job,ats,icims,title_is_navigation
1667,G. F. Strong Centre,Mental Health & Substance Use Outreach Nurse - Registered Nurse (RN) / Registered Psychiatric Nurse (RPN),https://careers-vch.icims.com/jobs/167220/mental-health-%26-substance-use-outreach-nurse---registered-nurse-%28rn%29---registered-psychiatric-nurse-%28rpn%29/job,ats,icims,title_is_navigation
1683,GDI Integrated Facility Services,Leadership Team,https://gdi.com/about-us/leaders-at-gdi-ainsworth/,ats,ukg_pro,title_is_navigation
1719,GGFL Chartered Professional Accountants,"GGFL’s team of professionals provide a comprehensive range of tax, accounting and business advisory services tailored to the needs of our clients.Learn more about how we can help you",https://www.ggfl.ca/clients,ats,bamboohr,title_is_sentence
1711,Geosoft,Support for AdministratorsMain MenuSupport for AdministratorsFor IT AdministratorsSubscriptions & Billing,https://www.seequent.com/company/careers/,static_html_listing,,title_is_navigation
1711,Geosoft,Sign inMySeequentMX DepositImagoSeequent EvoSeequent Developer Portal,https://my.seequent.com/,static_html_listing,,title_is_navigation
1729,Glashan Public School,Leadership & Professional PositionsManagement & ProfessionalPrincipal & Vice-Principal,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
1729,Glashan Public School,Leadership & Professional Positions,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
1729,Glashan Public School,Leadership and Growth,https://www.ocdsb.ca/careers/leadership-and-growth,static_html_listing,,title_is_navigation
1729,Glashan Public School,Registered Early Childhood Educator (ECE) and Early Learning Assistant (ELA),https://www.ocdsb.ca/careers/registered-early-childhood-educator-ece-and-early-learning-assistant-ela,static_html_listing,,title_is_navigation
1729,Glashan Public School,Teaching PositionsLeadership & Professional PositionsAdministrative & Support PositionsPositions with OCDSB Partners,https://www.ocdsb.ca/careers/job-opportunities/teaching-positions2/teaching-positions,static_html_listing,,title_is_navigation
1734,Glebe Collegiate Institute,Leadership & Professional PositionsManagement & ProfessionalPrincipal & Vice-Principal,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
1734,Glebe Collegiate Institute,Leadership & Professional Positions,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
1734,Glebe Collegiate Institute,Leadership and Growth,https://www.ocdsb.ca/careers/leadership-and-growth,static_html_listing,,title_is_navigation
1734,Glebe Collegiate Institute,Registered Early Childhood Educator (ECE) and Early Learning Assistant (ELA),https://www.ocdsb.ca/careers/registered-early-childhood-educator-ece-and-early-learning-assistant-ela,static_html_listing,,title_is_navigation
1734,Glebe Collegiate Institute,Teaching PositionsLeadership & Professional PositionsAdministrative & Support PositionsPositions with OCDSB Partners,https://www.ocdsb.ca/careers/job-opportunities/teaching-positions2/teaching-positions,static_html_listing,,title_is_navigation
1740,Glencore (Canada),Who we areMain MenuWho we areAt a glanceAt The CoreOur Purpose and ValuesOur Code of ConductOur PoliciesOur business model and strategyOur historyLeadershipGovernanceTransparency,https://www.glencore.com/en/who-we-are,static_html_listing,,title_is_navigation
1740,Glencore (Canada),Leadership,https://www.glencore.com/en/who-we-are/our-leadership,static_html_listing,,title_is_navigation
1740,Glencore (Canada),What we doMain MenuWhat we doMetals & mineralsWhat we doMetals & mineralsCopperCobaltNickelZinc & LeadFerroalloysOther metals & mineralsEnergyWhat we doEnergyCoalOilEnergyOilTrakkMarketingRecycling,https://www.glencore.com/en/what-we-do,static_html_listing,,title_is_navigation
1746,Global Relay,"About usLearn about our history, core values, and how we’re shaping complianceLeadership teamSecurity firstKnow your vendorGlobal Relay historyCustomer support",https://www.globalrelay.com/company/about-us/,static_html_listing,,title_is_navigation
1746,Global Relay,Leadership team,https://www.globalrelay.com/company/about-us/leadership-team/,static_html_listing,,title_is_navigation
1746,Global Relay,"Thought leadershipAccess insights, analysis, and viewpoints from industry leaders",https://www.globalrelay.com/resources/thought-leadership/,static_html_listing,,title_is_navigation
1746,Global Relay,Thought leadership,https://www.globalrelay.com/resources/thought-leadership/,static_html_listing,,title_is_navigation
1771,Goodmans,"Legal Assistant, SupportLearn More",https://goodmansllp.applytojob.com/apply/88WdkvluWX/Legal-Assistant-Support,ats,applytojob,title_is_sentence
1771,Goodmans,"Coordinator, BillingsLearn More",https://goodmansllp.applytojob.com/apply/zDl2tjNYHs/Coordinator-Billings,ats,applytojob,title_is_sentence
1771,Goodmans,"Legal Assistant, Business LawLearn More",https://goodmansllp.applytojob.com/apply/tW8hA74hHW/Legal-Assistant-Business-Law,ats,applytojob,title_is_sentence
1771,Goodmans,"Coordinator, Marketing and Business DevelopmentLearn More",https://goodmansllp.applytojob.com/apply/H9hEDp2ykM/Coordinator-Marketing-And-Business-Development,ats,applytojob,title_is_sentence
1771,Goodmans,"Legal Assistant, Competition LawLearn More",https://goodmansllp.applytojob.com/apply/k332Q1mM9a/Legal-Assistant-Competition-Law,ats,applytojob,title_is_sentence
1771,Goodmans,"Specialist, Document Production ServicesLearn More",https://goodmansllp.applytojob.com/apply/SzdEhWazQ5/Specialist-Document-Production-Services,ats,applytojob,title_is_sentence
1771,Goodmans,"Legal Assistant, Employment, Pensions & EstatesLearn More",https://goodmansllp.applytojob.com/apply/WoAlmoqiYt/Legal-Assistant-Employment-Pensions-Estates,ats,applytojob,title_is_sentence
1771,Goodmans,"Manager, Corporate ServicesLearn More",https://goodmansllp.applytojob.com/apply/5zw6IVgb2F/Manager-Corporate-Services,ats,applytojob,title_is_sentence
1787,Gran Tierra Energy,Leadership,https://www.grantierra.com/about-us/leadership/,static_html_listing,,title_is_navigation
1791,Great Canadian Gaming,Leadership,https://greatcanadian.com/careers/#leadership,ats,oracle,title_is_navigation
1802,Greenfield Global,About usOverviewSustainabilityLocationsLeadership TeamContact us,https://greenfield.com/about-us/overview,ats,dayforce,title_is_navigation
1802,Greenfield Global,Leadership Team,https://greenfield.com/about-us/leadership-team,ats,dayforce,title_is_navigation
1844,Halifax International Airport Authority,About UsBoard of DirectorsSenior Leadership TeamStrategic PlanAnnual ReportsMaster Plan 2041International Connections FacilityAirport HistoryCareersContact Us,https://halifaxstanfield.ca/airport-authority/who-we-are/,ats,oracle,title_is_navigation
1844,Halifax International Airport Authority,Senior Leadership Team,https://halifaxstanfield.ca/airport-authority/who-we-are/senior-leadership-team/,ats,oracle,title_is_navigation
1868,Health Sciences Centre (Winnipeg),"AboutLeadershipOur HistoryExhibit GalleriesHistorypin & HSCHSC Archives/MuseumResearchVision, Mission & Values",https://hsc.mb.ca/about/,static_html_listing,,title_is_navigation
1868,Health Sciences Centre (Winnipeg),Leadership,https://hsc.mb.ca/about/leadership/,static_html_listing,,title_is_navigation
1904,HIV Community Link,Registered Nurse/Licensed Practical Nurse in Medicine Hat,https://www.safelinkalberta.ca/public/download/files/348306,static_html_listing,,title_is_navigation
1904,HIV Community Link,"Join our team as aClinical Lead.If you are a compassionate leader committed to nonjudgmental, client-centered care and improving access to sexual health services, we would love to hear from you!",https://www.safelinkalberta.ca/public/download/files/354153,static_html_listing,,title_is_navigation
1927,Honeywell,LeadershipOur senior leadership team,https://www.honeywell.com/us/en/company/leadership,ats,oracle,title_is_navigation
1927,Honeywell,"System EngineerHelp design, implement, and manage complex systems that drive innovation and efficiency.Apply Now",https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/jobs,ats,oracle,title_is_cta
1927,Honeywell,Leadership,https://www.honeywell.com/us/en/company/leadership,ats,oracle,title_is_navigation
1923,Hootsuite,Leadership,https://www.hootsuite.com/about/leadership,static_html_listing,,title_is_navigation
1974,IGM Financial,Who we areOverviewPresident's messageExecutive leadershipOur corporate structureOur peopleInclusion,https://www.igmfinancial.com/en/about,static_html_listing,,title_is_navigation
1974,IGM Financial,Executive leadership,https://www.igmfinancial.com/en/about/executive-leadership,static_html_listing,,title_is_navigation
1984,IMRIS,"COMPANYAboutCulture, Mission, Vision & ValuesLeadershipCareersCustomer Installations",https://www.imris.com/careers/,ats,bamboohr,title_is_navigation
1984,IMRIS,Leadership,https://www.imris.com/leadership/,ats,bamboohr,title_is_navigation
1976,ImmerVision (Canada),ImmervisionAbout UsLeadershipDesign WinsPartnersLatest NewsEventsCareersContact us,https://www.immervision.com/immervision/about-us/,static_html_listing,,title_is_navigation
1976,ImmerVision (Canada),Leadership,https://www.immervision.com/about-us/#leadershipSection,static_html_listing,,title_is_navigation
2049,Intellijoint Surgical (Canada),AboutAbout UsLeadership TeamCareers and Culture,https://intellijointsurgical.com/about/,ats,applytojob,title_is_navigation
2049,Intellijoint Surgical (Canada),Leadership Team,https://intellijointsurgical.com/about/leadership-team/,ats,applytojob,title_is_navigation
2050,Integran (Canada),Executive Team,https://www.integran.com/our-team,static_html_listing,,title_is_navigation
2074,Intouch Insight,About usAbout IntouchAcquisitionsLeadershipNewsCareersContact usInvestor Relations,https://www.intouchinsight.com/who-we-are/careers/,ats,bamboohr,title_is_navigation
2074,Intouch Insight,Leadership,https://www.intouchinsight.com/who-we-are/our-leadership/,ats,bamboohr,title_is_navigation
2097,ISARA,CompanyAbout UsNewsroomCareersConferences & EventsExecutive Roundtable Dinners,https://isara.com/company/,static_html_listing,,title_is_navigation
2103,Island Timberlands,Leadership,https://www.mosaicforests.com/leadership,ats,ukg_pro,title_is_navigation
2109,Jack Donohue Public School,Leadership & Professional PositionsManagement & ProfessionalPrincipal & Vice-Principal,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
2109,Jack Donohue Public School,Leadership & Professional Positions,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
2109,Jack Donohue Public School,Leadership and Growth,https://www.ocdsb.ca/careers/leadership-and-growth,static_html_listing,,title_is_navigation
2109,Jack Donohue Public School,Registered Early Childhood Educator (ECE) and Early Learning Assistant (ELA),https://www.ocdsb.ca/careers/registered-early-childhood-educator-ece-and-early-learning-assistant-ela,static_html_listing,,title_is_navigation
2109,Jack Donohue Public School,Teaching PositionsLeadership & Professional PositionsAdministrative & Support PositionsPositions with OCDSB Partners,https://www.ocdsb.ca/careers/job-opportunities/teaching-positions2/teaching-positions,static_html_listing,,title_is_navigation
2064,International Forest Products,Our ValuesOur ValuesOur values are more than words on a wall. They are the leading principles on which Interfor was built and serve as the core of our business. See what we value here.Learn more,https://interfor.com/about/our-values/,static_html_listing,,title_is_sentence
2064,International Forest Products,Board of DirectorsBoard of DirectorsOur Board of Directors oversees the Company's commitment to create value for stakeholders while adhering to our principles and core values.Learn more,https://interfor.com/about/directors/,static_html_listing,,title_is_sentence
2064,International Forest Products,Executive TeamExecutive TeamAt the heart of Interfor’s continued success is a talented and experienced executive team.Learn more,https://interfor.com/about/executive-team/,static_html_listing,,title_is_navigation
2064,International Forest Products,Executive Team,https://interfor.com/about/executive-team/,static_html_listing,,title_is_navigation
2064,International Forest Products,Executive Team,,static_html_listing,,title_is_navigation
2064,International Forest Products,Engineered Wood ProductsEngineered Wood ProductsInterfor produces high-quality joist products for both residential and commercial floor and roof projects.Learn more,https://interfor.com/products/engineered-wood-products/,static_html_listing,,title_is_sentence
2064,International Forest Products,SafetySafetyEmbracing world-leading safety standards.Learn more,https://interfor.com/sustainability/safety/,static_html_listing,,title_is_sentence
2064,International Forest Products,Sustainable ForestrySustainable ForestryIndustry-leading forest stewardship.Learn more,https://interfor.com/sustainability/sustainable-forestry/,static_html_listing,,title_is_sentence
2064,International Forest Products,Governance & AccountabilityGovernance & AccountabilityStrong ethics and industry-leading governance practices.Learn more,https://interfor.com/sustainability/governance-and-accountability/,static_html_listing,,title_is_sentence
2064,International Forest Products,"Analyst CoverageAnalyst CoverageView Interfor’s analyst coverage, including contact information.Learn more",https://interfor.com/investors/analysts/,static_html_listing,,title_is_sentence
2129,Jewish General Hospital Foundation,About UsWho We AreTeam & LeadershipPress ReleasesIn The NewsResponsible InvestingWhistleblowing policyFinancial StatementsCareersFAQsContact Us,https://www.jghfoundation.org/about-us/,static_html_listing,,title_is_navigation
2129,Jewish General Hospital Foundation,Team & Leadership,https://www.jghfoundation.org/about-us/team-leadership/,static_html_listing,,title_is_navigation
2130,Joey,Accelerated Leadership Program,,ats,workable,title_is_navigation
2130,Joey,Leadership,,ats,workable,title_is_navigation
2155,KAIROS,About UsMission StatementMembers & Steering CommitteeGlobal PartnersKAIROS NetworkStaff DirectoryJob opportunitiesContact Us,https://kairoscanada.org/who-we-are,ats,bamboohr,title_is_navigation
2178,Kelowna Flightcraft Ltd.,Who We AreAbout KF AerospaceFounder/ChairmanBoard of DirectorsSenior Management TeamOur Journey,https://www.kfaero.ca/who-we-are/,ats,adp,title_is_sentence
2178,Kelowna Flightcraft Ltd.,You don’t have to work on aircraft to build your career at KF—discover a variety of roles that offer exciting progression and growth with a world leading aerospace company!Learn More,,ats,adp,title_is_sentence
2258,Lakeridge Health Bowmanville,Leadership Team,https://www.lh.ca/about-us/leadership-team/,static_html_listing,,title_is_navigation
2284,Lazard,About UsToggle About Us menuBackAbout UsOur FirmAbout LazardHistoryLocationsOur PeopleAbout Our PeopleLeadership & BoardAlumni,https://lazard.com/about-lazard/,ats,oracle,title_is_navigation
2284,Lazard,Our PeopleAbout Our PeopleLeadership & BoardAlumni,https://lazard.com/our-people/,ats,oracle,title_is_navigation
2284,Lazard,Leadership & Board,https://lazard.com/our-people/leadership-board/,ats,oracle,title_is_navigation
2284,Lazard,Financial AdvisoryToggle Financial Advisory menu,,ats,oracle,title_is_navigation
2304,Lepine Apartments,"How Renting Your Home Can Upgrade Your Lifestyle at LépineJanuary 13th, 2026LifestyleAllison MuiseLifestyle Specialist",https://lepineapartments.com/newsroom/break-free-from-being-house-poor,ats,dayforce,title_is_navigation
2304,Lepine Apartments,"How Much Do You Really Need to Buy a Home? Let’s Break It DownNovember 13th, 2025LifestyleWilliam LépineDirector of Business Operations",https://lepineapartments.com/newsroom/how-much-do-you-really-need-to-buy-a-home,ats,dayforce,title_is_navigation
2304,Lepine Apartments,"Why Ottawa Homeowners are Choosing a Premium Rental Lifestyle at LépineAugust 8th, 2024LifestyleWilliam LépineDirector of Business Operations",https://lepineapartments.com/newsroom/why-ottawa-homeowners-are-choosing-a-premium-rental-lifestyle-at-lepine,ats,dayforce,title_is_navigation
2304,Lepine Apartments,"Energy Efficient at Home: Lépine Apartments Optimize Your LifeApril 22nd, 2023SustainabilityIan KennedyDirector of Design",https://lepineapartments.com/newsroom/why-you-should-consider-energy-efficiency-when-apartment-hunting,ats,dayforce,title_is_navigation
2303,Legal Aid Ontario,Our peopleOur clientsExecutive teamBoard of directors,https://www.legalaid.on.ca/more/corporate/about-lao-landing-page/our-clients/,unknown,blocked,title_is_navigation
2303,Legal Aid Ontario,Executive team,https://www.legalaid.on.ca/staff-members/,unknown,blocked,title_is_navigation
2318,Li-Cycle Holdings Corp.,Who we areMain MenuWho we areAt a glanceAt The CoreOur Purpose and ValuesOur Code of ConductOur PoliciesOur business model and strategyOur historyLeadershipGovernanceTransparency,https://www.glencore.com/en/who-we-are,static_html_listing,,title_is_navigation
2318,Li-Cycle Holdings Corp.,Leadership,https://www.glencore.com/en/who-we-are/our-leadership,static_html_listing,,title_is_navigation
2318,Li-Cycle Holdings Corp.,What we doMain MenuWhat we doMetals & mineralsWhat we doMetals & mineralsCopperCobaltNickelZinc & LeadFerroalloysOther metals & mineralsEnergyWhat we doEnergyCoalOilEnergyOilTrakkMarketingRecycling,https://www.glencore.com/en/what-we-do,static_html_listing,,title_is_navigation
2336,Linux Professional Institute,Learn more about becoming an LPIC-1 LPI Certified Linux Administrator,https://www.lpi.org/our-certifications/lpic-1-overview/,static_html_listing,,title_is_sentence
2336,Linux Professional Institute,Learn more about becoming an LPIC-2 LPI Certified Linux Engineer,https://www.lpi.org/our-certifications/lpic-2-overview/,static_html_listing,,title_is_sentence
2354,LMC Diabetes & Endocrinology (Canada),Our TeamPhysician SpecialistsPhysician AssistantsDiabetes EducatorsChiropodistsOptometristsPharmacistsClinical PsychologistsManagement,https://www.lmc.ca/our-team-2/,ats,applytojob,title_is_navigation
2357,Loewen Windows,Frequent department and executive update meetings where leadership speaks openly and honestly with all team members regarding corporate goals and objectives.,,ats,ukg_pro,title_is_navigation
2359,Longfields Davidson Heights Secondary School,Leadership & Professional PositionsManagement & ProfessionalPrincipal & Vice-Principal,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
2359,Longfields Davidson Heights Secondary School,Leadership & Professional Positions,https://www.ocdsb.ca/careers/job-opportunities/leadership-positions,static_html_listing,,title_is_navigation
2359,Longfields Davidson Heights Secondary School,Leadership and Growth,https://www.ocdsb.ca/careers/leadership-and-growth,static_html_listing,,title_is_navigation
2359,Longfields Davidson Heights Secondary School,Registered Early Childhood Educator (ECE) and Early Learning Assistant (ELA),https://www.ocdsb.ca/careers/registered-early-childhood-educator-ece-and-early-learning-assistant-ela,static_html_listing,,title_is_navigation
2359,Longfields Davidson Heights Secondary School,Teaching PositionsLeadership & Professional PositionsAdministrative & Support PositionsPositions with OCDSB Partners,https://www.ocdsb.ca/careers/job-opportunities/teaching-positions2/teaching-positions,static_html_listing,,title_is_navigation
2365,Logibec Groupe Informatique,About usShow submenu for About usWho we areNewsOur leadershipContact us,https://lgisolutions.com/en/healthcare/careers,ats,smartrecruiters,title_is_navigation
2365,Logibec Groupe Informatique,Our leadership,https://lgisolutions.com/en/healthcare/executive-team,ats,smartrecruiters,title_is_navigation
2365,Logibec Groupe Informatique,Leadership Team,https://lgisolutions.com/en/healthcare/executive-team,ats,smartrecruiters,title_is_navigation
