record_id,organization_name,monitor_url,source_type,source_provider,source_listing_url,source_api_url,source_stage,previous_result,extraction_result,extraction_reason,jobs_found,extraction_error,extraction_checked_at_utc
3032,Party City,https://corp.canadiantire.ca/English/careers/default.aspx,ats,workday,https://corp.canadiantire.ca/English/careers/default.aspx,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:21.777807+00:00
3036,Pattison Outdoor Advertising LP,https://www.pattisonoutdoor.com/en/company/careers,general_job_board,indeed,https://ca.indeed.com/job/bilingual-operations-co-ordinator-ottawa-cf05cf3013ac888b,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:34:23.068962+00:00
3044,PEN Canada,https://pencanada.ca/job-opportunities/,no_openings,,https://pencanada.ca/job-opportunities/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:34:23.069210+00:00
3037,PCF Souvenirs,https://www.pcfsouvenirs.com/careers,email_application,,https://www.pcfsouvenirs.com/careers,,stage1,,email_application_found,Application email: careers@pcfsouvenirs.com,0,,2026-07-19T15:34:23.258209+00:00
3041,Peavey Mart,https://peaveymart.com/pages/careers,unknown,,https://peaveymart.com/pages/careers,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:23.432040+00:00
3047,"PECB Group, Inc.",https://pecb.com/en/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-KDZKK9L,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:23.918189+00:00
3048,Pembina Institute,https://www.pembina.org/careers,ats,applytojob,https://www.pembina.org/careers,,stage1,,jobs_extracted,Unknown ATS: applytojob,2,,2026-07-19T15:34:23.576560+00:00
3046,PCL Constructors Canada Inc.,https://www.pcl.com/us/en/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PJV38M,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:24.227666+00:00
3038,Payworks,https://www.payworks.ca/about-us/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-NRX59QZ>m_auth=54MWseZWNNYNPlZdN_1Y2A>m_preview=env-1>m_cookies_win=x,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:24.327229+00:00
3050,Perkins&Will,https://perkinswill.com/careers/,unknown,,https://perkinswill.com/careers/,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:24.866511+00:00
3049,Perimeter Institute for Theoretical Physics,https://perimeterinstitute.ca/careers,static_html_listing,,https://perimeterinstitute.ca/careers,,stage1,,jobs_extracted,6 jobs found,6,,2026-07-19T15:34:25.477475+00:00
3054,Peraso Technologies (Canada),https://perasoinc.com/careers/,general_job_board,glassdoor,"https://www.glassdoor.ca/Overview/Working-at-Peraso-EI_IE1098637.11,17.htm",,stage1,,general_job_board_detected,Job board: glassdoor,0,,2026-07-19T15:34:26.542829+00:00
3052,Peninsula Canada,https://www.peninsulagrouplimited.com/about/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-K3GT4L2,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:25.928575+00:00
3061,Petroleum Technology Research Centre,https://ptrc.ca/careers,no_openings,,https://ptrc.ca/careers,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:34:26.564600+00:00
3056,PerkinElmer Biosignal,https://jobs.perkinelmer.com/,ats,workday,https://jobs.perkinelmer.com/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:25.961714+00:00
3053,Persephone Theatre,https://persephonetheatre.org/about-us/careers/,static_html_listing,,https://persephonetheatre.org/about-us/careers/,,stage1,,jobs_extracted,6 jobs found,6,,2026-07-19T15:34:27.481226+00:00
3062,Peterborough Regional Health Centre,https://www.prhc.on.ca/careers/,ats,workday,https://www.prhc.on.ca/careers/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:26.564697+00:00
3013,Pacific Institute for Climate Solutions,https://climatesolutions.ca/careers/,static_html_listing,,https://climatesolutions.ca/careers/,,stage1,,jobs_extracted,1 jobs found,1,,2026-07-19T15:34:24.458611+00:00
3064,Pharma Medica,https://pharmamedica.com/careers,general_job_board,indeed,https://ca.indeed.com/cmp/Pharma-Medica-Research-Inc./jobs,,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:34:28.364994+00:00
3072,Phenomenome Discoveries (Canada),https://phenomenome.com/our-company/careers/,no_openings,,https://phenomenome.com/our-company/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:34:28.365231+00:00
3058,Personnel Support Programs,https://cfmws.ca/support-services/employment/career-development/careercoach,iframe_listing,unknown,https://www.youtube.com/embed/nfhcKZ1Nznw?autoplay=1&mute=1&wmode=opaque&rel=0,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:27.702506+00:00
3075,Photonic Inc,https://photonic.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-NMGG38ZP,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:29.064116+00:00
3065,Pharmasave,https://pharmasave.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-M86H8R5,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:29.523216+00:00
3071,Phase-Connect,https://phase-connect.com/work-with-us/,static_html_listing,,https://phase-connect.com/work-with-us/,,stage1,,jobs_extracted,4 jobs found,4,,2026-07-19T15:34:29.562646+00:00
3070,Phase-Connect,https://jp.phase-connect.com/work-with-us/,static_html_listing,,https://jp.phase-connect.com/work-with-us/,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:34:29.949863+00:00
3087,Pinecrest Public School,https://www.ocdsb.ca/careers/job-opportunities,static_html_listing,,https://www.ocdsb.ca/careers/job-opportunities,,stage1,,jobs_extracted,32 jobs found,32,,2026-07-19T15:34:31.166874+00:00
3081,PHS Community Services Society,https://www.phs.ca/careers/,email_application,,https://www.phs.ca/careers/,,stage1,,email_application_found,Application email: jobs@phs.ca,0,,2026-07-19T15:34:31.197621+00:00
3089,Pinchin,https://www.pinchin.com/careers,ats,ukg_pro,https://www.pinchin.com/careers,,stage1,,jobs_extracted,Unknown ATS: ukg_pro,11,,2026-07-19T15:34:31.250332+00:00
3091,Pita Pit,https://pitapitusa.com/careers,static_html_listing,,https://pitapitusa.com/careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:31.700569+00:00
3097,Pivotree,https://www.pivotree.com/careers/,ats,dayforce,https://www.pivotree.com/careers/,,stage1,,jobs_extracted,Unknown ATS: dayforce,4,,2026-07-19T15:34:31.723055+00:00
3103,Plasco Conversion System,https://omnict.com/careers/,no_openings,,https://omnict.com/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:34:32.598512+00:00
3096,Piovan (Canada),https://www.piovan.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PRR3NW,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:32.678858+00:00
3094,Pink Triangle Press,https://www.pinktrianglepress.com/work-with-us/,general_job_board,linkedin,https://www.linkedin.com/jobs/view/4286599504/?capColoOverride=true,,stage1,,general_job_board_detected,Job board: linkedin,0,,2026-07-19T15:34:34.299660+00:00
3099,Planned Parenthood Toronto,https://ppt.on.ca/jobs/,static_html_listing,,https://ppt.on.ca/jobs/,,stage1,,jobs_extracted,1 jobs found,1,,2026-07-19T15:34:33.794334+00:00
3102,Play It Again Sports,https://playitagainsports.com/jobs/,static_html_listing,,https://playitagainsports.com/jobs/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:33.633631+00:00
3104,PolicyWise for Children and Families,https://policywise.com/careers/,iframe_listing,unknown,https://PolicyWiseCareers.scouterecruit.net,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:34.104111+00:00
3110,Play It Again Sports,https://playitagainsports.com/jobs/,static_html_listing,,https://playitagainsports.com/jobs/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:35.420734+00:00
3060,Persistent Systems,https://careers.persistent.com/,unknown,,https://careers.persistent.com/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:32.339583+00:00
3108,Polaris Motion (Canada),https://pmdi.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-TLS8HBN,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:39.137649+00:00
3119,Powertech Labs,https://powertechlabs.com/about-us/careers/,ats,applytojob,https://powertechlabs.com/about-us/careers/,,stage1,,jobs_extracted,Unknown ATS: applytojob,11,,2026-07-19T15:34:39.695187+00:00
3129,Precision BioLogic (Canada),https://precisionbiologic.com/careers/,no_openings,,https://precisionbiologic.com/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:34:40.545931+00:00
3123,PortsToronto,https://www.torontoportauthority.com/about-us/careers/,email_application,,https://www.torontoportauthority.com/about-us/careers/,,stage1,,email_application_found,Application email: careers@torontoportauthority.com,0,,2026-07-19T15:34:40.897940+00:00
3132,Premium Built Structures,https://www.premiumbuilt.ca/careers/,unknown,,https://www.premiumbuilt.ca/careers/,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:41.345789+00:00
3120,Potloc,https://www.potloc.com/en/careers,ats,lever,https://www.potloc.com/en/careers,,stage1,,jobs_extracted,4 jobs found,4,,2026-07-19T15:34:39.701198+00:00
3112,Pomerleau Inc.,https://jobs.pomerleau.ca/en_US/Jobs,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MHZVH5LT,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:41.100732+00:00
3135,Precision Nanosystems (Canada),https://careers.cytivalifesciences.com/,general_job_board,glassdoor,https://www.glassdoor.com/Reviews/Employee-Review-Cytiva-RVW66238775.htm,,stage1,,general_job_board_detected,Job board: glassdoor,0,,2026-07-19T15:34:43.055773+00:00
3133,Precision Drilling,https://www.precisiondrilling.com/careers/,ats,breezy_hr,https://precision-well-servicing.breezy.hr,,stage1,,jobs_extracted,Unknown ATS: breezy_hr,3,,2026-07-19T15:34:42.564817+00:00
3136,Prevost Car,https://jobs.prevostcar.com/en/,unknown,,https://jobs.prevostcar.com/en/,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:42.702567+00:00
3137,PressReader Inc.,https://about.pressreader.com/careers/,ats,workable,https://about.pressreader.com/careers/,,stage1,,jobs_extracted,Unknown ATS: workable,2,,2026-07-19T15:34:43.055979+00:00
3134,Precision Nutrition Inc.,https://www.precisionnutrition.com/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-5NMXHL,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:43.842129+00:00
3138,Princess Margaret Cancer Foundation,https://thepmcf.ca/careers/,ats,smartrecruiters,https://thepmcf.ca/careers/,,stage1,,jobs_extracted,Unknown ATS: smartrecruiters,3,,2026-07-19T15:34:43.411164+00:00
3146,PricewaterhouseCoopers LLP,https://www.pwc.com/us/en/careers/careers-podcast-hub.html,unknown,blocked,https://www.pwc.com/us/en/careers/careers-podcast-hub.html,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:44.853018+00:00
3145,Print Audit,https://www.ecisolutions.com/careers/,static_html_listing,,https://www.ecisolutions.com/careers/,,stage1,,jobs_extracted,7 jobs found,7,,2026-07-19T15:34:45.850912+00:00
3147,Princess Margaret Cancer Centre,https://www.uhn.ca/corporate/Careers/pages/default.aspx,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-WN7458WL,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:45.632426+00:00
3152,Procor,https://www.procor.com/careers,ats,workday,https://www.procor.com/careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:45.229166+00:00
3156,Profound Medical (Canada),https://profoundmedical.com/company/,ats,bamboohr,https://profoundmedical.com/company/,,stage1,,jobs_extracted,Unknown ATS: bamboohr,8,,2026-07-19T15:34:46.180961+00:00
3153,Professional Institute of the Public Service of Canada,https://pipsc.ca/about-pipsc/about-the-institute/careers-at-pipsc/,ats,adp,https://pipsc.ca/about-pipsc/about-the-institute/careers-at-pipsc/,,stage1,,jobs_extracted,Unknown ATS: adp,5,,2026-07-19T15:34:46.173217+00:00
3160,Pro Hockey Life,https://www.prohockeylife.com/pages/careers,ats,workday,https://www.prohockeylife.com/pages/careers,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:46.831061+00:00
3125,Powerex,https://powerex.com/careers,ats,lever,https://powerex.com/careers,,stage1,,jobs_extracted,1 jobs found,1,,2026-07-19T15:34:39.762660+00:00
3158,Process Pathways,https://www.cayuse.com/careers/,ats,greenhouse,https://www.cayuse.com/careers/,,stage1,,jobs_extracted,5 jobs found,5,,2026-07-19T15:34:46.558855+00:00
3171,Prostate Cancer Canada,https://cancer.ca/en/careers,ats,adp,https://cancer.ca/en/careers,,stage1,,jobs_extracted,Unknown ATS: adp,5,,2026-07-19T15:34:48.055235+00:00
3168,Provalis Research,https://provalisresearch.com/company/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-PZLWG8N,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:48.690388+00:00
3179,PSAC Building,https://psacunion.wd10.myworkdayjobs.com/psac,ats,workday,https://psacunion.wd10.myworkdayjobs.com/psac,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:49.519957+00:00
3170,Protecode,https://www.blackduck.com/company/careers.html,ats,greenhouse,https://boards.greenhouse.io/embed/job_board/js?for=blackduck,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:48.935598+00:00
3182,Providence Healthcare,https://unityhealth.to/get-involved/work-at-unity-health/employment-opportunities/,unknown,,https://unityhealth.to/get-involved/work-at-unity-health/employment-opportunities/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:49.856867+00:00
3162,Project Seahorse,https://projectseahorse.org/about-us/join-our-team/,email_application,,https://projectseahorse.org/about-us/join-our-team/,,stage1,,email_application_found,Application email: info@projectseahorse.org,0,,2026-07-19T15:34:48.654454+00:00
3183,Providence Health Care Research Institute,https://www.providenceresearch.ca/en/careers,unknown,blocked,https://www.providenceresearch.ca/en/careers,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:50.154795+00:00
3142,Privacy and Access Council of Canada,https://pacc-ccap.ca/careers/,static_html_listing,,https://pacc-ccap.ca/careers/,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:34:47.009330+00:00
3187,Purrdy Paws,https://purrdypawsspa.com/careers/,unknown,,https://purrdypawsspa.com/careers/,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:34:50.661012+00:00
3181,Pür & Simple,https://pursimple.com/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MDX2BX2,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:50.584174+00:00
3198,Q131887548,https://www.corinex.com/careers,ats,bamboohr,https://www.corinex.com/careers,,stage1,,no_jobs_found,Unknown ATS: bamboohr,0,,2026-07-19T15:34:50.738619+00:00
3196,Q131884849,https://www.shopify.com/careers,iframe_listing,unknown,https://www.youtube-nocookie.com/embed/rgZU5pDf6mw?rel=0&color=white,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:51.743128+00:00
3191,"Q-Block Computing, Inc.",https://q-block-computing.breezy.hr/,ats,breezy_hr,https://q-block-computing.breezy.hr/,,stage1,,jobs_extracted,Unknown ATS: breezy_hr,66,,2026-07-19T15:34:51.766501+00:00
3203,Q131894907,https://www.vermilionenergy.com/careers/,ats,workday,https://www.vermilionenergy.com/careers/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:51.422082+00:00
3184,Provincial Health Services Authority,https://www.phsa.ca/careers,static_html_listing,,https://www.phsa.ca/careers,,stage1,,jobs_extracted,14 jobs found,14,,2026-07-19T15:34:51.986109+00:00
3210,Q132472302,https://nutritionintl.org/careers/job-seekers/,ats,workable,https://nutritionintl.org/careers/job-seekers/,,stage1,,jobs_extracted,Unknown ATS: workable,1,,2026-07-19T15:34:52.726997+00:00
3214,Q131897567,https://econoler.com/en/careers-at-econoler/,ats,greenhouse,https://econoler.com/en/careers-at-econoler/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:53.008396+00:00
3219,Q136450335,https://www.savethechildren.ca/careers/,ats,adp,https://www.savethechildren.ca/careers/,,stage1,,jobs_extracted,Unknown ATS: adp,2,,2026-07-19T15:34:53.511052+00:00
3213,Q131896252,https://www.neomaterials.com/careers/,static_html_listing,,https://www.neomaterials.com/careers/,,stage1,,jobs_extracted,2 jobs found,2,,2026-07-19T15:34:54.210031+00:00
3221,Q137364786,https://www.charitableimpact.com/careers,ats,bamboohr,https://www.charitableimpact.com/careers,,stage1,,no_jobs_found,Unknown ATS: bamboohr,0,,2026-07-19T15:34:53.992740+00:00
3223,Pure Technologies (Canada),https://www.xylem.com/en-us/careers/,ats,workday,https://www.xylem.com/en-us/careers/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:54.240031+00:00
3207,Q123376528,https://careers.ovivowater.com/,static_html_listing,,https://careers.ovivowater.com/,,stage1,,jobs_extracted,1 jobs found,1,,2026-07-19T15:34:53.861553+00:00
3220,Q137364789,https://vghfoundation.ca/who-we-are/careers/,ats,applytojob,https://vghfoundation.ca/who-we-are/careers/,,stage1,,jobs_extracted,Unknown ATS: applytojob,26,,2026-07-19T15:34:53.573200+00:00
3228,Q137364835,https://ehrlo.com/careers,ats,ukg_pro,https://ehrlo.com/careers,,stage1,,jobs_extracted,Unknown ATS: ukg_pro,2,,2026-07-19T15:34:55.964435+00:00
3226,Q137364821,https://victoriafoundation.bc.ca/about-us/the-people/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-53Q963Q,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:56.075994+00:00
3231,Q137364843,https://torontofoundation.ca/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-NKBPXDL,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:56.173475+00:00
3233,Q137364850,https://foodgrainsbank.ca/get-involved/employment/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-WZBGV6V,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:56.006815+00:00
3229,Q137364813,https://mcc.org/get-involved/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MSWDW53,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:57.452520+00:00
3238,Q137364831,https://www.mcman.ca/careers,general_job_board,indeed,"https://ca.indeed.com/cmp/Mcman-Youth,-Family-and-Community-Services-Association---Edmonton-and-North/jobs#cmp-skip-header-desktop",,stage1,,general_job_board_detected,Job board: indeed,0,,2026-07-19T15:34:57.726611+00:00
3251,Q137364875,https://peelcas.org/get-involved/careers-working-at-peel-cas,ats,dayforce,https://peelcas.org/get-involved/careers-working-at-peel-cas,,stage1,,jobs_extracted,Unknown ATS: dayforce,3,,2026-07-19T15:34:57.757813+00:00
3246,Q137364869,https://www.sd8.bc.ca/hr,static_html_listing,,https://www.sd8.bc.ca/hr,,stage1,,jobs_extracted,34 jobs found,34,,2026-07-19T15:34:58.813338+00:00
3240,Q137364855,https://kerrysplace.org/working-at-kerrys-place/employment-autism-ontario/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-N4L78V82,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:58.734756+00:00
3241,Q137364856,https://coastfunds.ca/news/2025-annual-report/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-K753ZNH,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:34:58.569234+00:00
3263,Q137364909,https://www.sinaihealth.ca/foundation/about-the-foundation/foundation-careers,no_openings,,https://www.sinaihealth.ca/foundation/about-the-foundation/foundation-careers,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:34:59.456802+00:00
3239,Q137364825,https://www.gssd.ca/careers,static_html_listing,,https://www.gssd.ca/careers,,stage1,,jobs_extracted,5 jobs found,5,,2026-07-19T15:34:59.180664+00:00
3255,Q137364872,https://www.wpshc.com/join-wpshc/careers/,iframe_listing,unknown,https://wpshc.scouterecruit.net,,stage1,,jobs_extracted,17 jobs found,17,,2026-07-19T15:34:59.540532+00:00
3270,Q137364912,https://www.calgaryhomeless.com/about-us/careers/,ats,bamboohr,https://www.calgaryhomeless.com/about-us/careers/,,stage1,,no_jobs_found,Unknown ATS: bamboohr,0,,2026-07-19T15:34:59.869355+00:00
3262,Q137364885,https://www.gpcsd.ca/apps/pages/GrandePrairieCareerAcademy,unknown,,https://www.gpcsd.ca/apps/pages/GrandePrairieCareerAcademy,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:35:00.159475+00:00
3264,Q137364910,https://endvaw.ca/about-wsc/work-with-us/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-MWSM78HG,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:00.293640+00:00
3261,Q137364899,https://cmsd.bc.ca/jobs/cmtf,static_html_listing,,https://cmsd.bc.ca/jobs/cmtf,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:35:00.566531+00:00
3271,Q137364940,https://homesfirst.on.ca/join-our-team/,general_job_board,jobillico,https://homesfirst.on.ca/join-our-team/,,stage1,,general_job_board_detected,Job board: jobillico,0,,2026-07-19T15:35:02.379474+00:00
3285,Q137364952,https://www.dilico.com/careers/,ats,adp,https://www.dilico.com/careers/,,stage1,,jobs_extracted,Unknown ATS: adp,3,,2026-07-19T15:35:01.710512+00:00
3284,Q137364953,https://ymcanab.ca/join-our-team,ats,ukg_pro,https://ymcanab.ca/join-our-team,,stage1,,jobs_extracted,Unknown ATS: ukg_pro,6,,2026-07-19T15:35:02.227231+00:00
3272,Q137364951,https://slmhc.on.ca/careers/career-opportunities/,iframe_listing,unknown,https://www.youtube.com/embed/rwmh4bTQdB8?feature=oembed,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:01.677956+00:00
3278,Q137364948,https://www.nwsd.ca/careered,static_html_listing,,https://www.nwsd.ca/careered,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:02.344869+00:00
3292,Q137364967,https://www.sd6.bc.ca/careers,static_html_listing,,https://www.sd6.bc.ca/careers,,stage1,,jobs_extracted,7 jobs found,7,,2026-07-19T15:35:03.647737+00:00
3288,Q137364957,https://www.vpl.ca/get-involved/careers,unknown,,https://www.vpl.ca/get-involved/careers,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:35:03.357180+00:00
3290,Q137364961,https://www.sd20.bc.ca/apps/pages/index.jsp?uREC_ID=1095817&type=d&pREC_ID=1370236,unknown,,https://www.sd20.bc.ca/apps/pages/index.jsp?uREC_ID=1095817&type=d&pREC_ID=1370236,,stage1,,needs_manual_review,No jobs found via generic extraction,0,,2026-07-19T15:35:03.390124+00:00
3297,Q137364979,https://foodbankscanada.ca/about-us/careers/,no_openings,,https://foodbankscanada.ca/about-us/careers/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:35:04.017659+00:00
3286,Q137364954,https://www.woodgreen.org/careers,ats,applytojob,https://www.woodgreen.org/careers,,stage1,,no_jobs_found,Unknown ATS: applytojob,0,,2026-07-19T15:35:02.379784+00:00
3289,Q137364955,https://www.stars.ca/careers,ats,applytojob,https://www.stars.ca/careers,,stage1,,jobs_extracted,Unknown ATS: applytojob,3,,2026-07-19T15:35:02.538356+00:00
3282,Q137364959,https://pacificahousing.ca/join-our-team.php,ats,workable,https://pacificahousing.ca/join-our-team.php,,stage1,,jobs_extracted,Unknown ATS: workable,3,,2026-07-19T15:35:03.905419+00:00
3304,Q137364999,https://unityhealth.to/careers-at-unity-health-toronto/,unknown,,https://unityhealth.to/careers-at-unity-health-toronto/,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:04.808907+00:00
3296,Q137364971,https://ywcabc.org/careers,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-5JXSZCZM,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:05.058382+00:00
3300,Q137364974,https://righttoplayusa.org/en/national-offices/national-office-usa/right-to-play-usa-jobs/?location=United+States&jobType=,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-TL4GZZS,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:05.783936+00:00
3311,Q137364997,https://www.raincityhousing.org/get-involved/work-with-us/,ats,dayforce,https://www.raincityhousing.org/get-involved/work-with-us/,,stage1,,no_jobs_found,Unknown ATS: dayforce,0,,2026-07-19T15:35:05.615856+00:00
3305,Q137364996,https://successbc.ca/get-involved/careers/,ats,bamboohr,https://successbc.ca/get-involved/careers/,,stage1,,jobs_extracted,Unknown ATS: bamboohr,2,,2026-07-19T15:35:04.878293+00:00
3312,Q137365002,https://www.catulpa.on.ca/careers,ats,bamboohr,https://www.catulpa.on.ca/careers,,stage1,,jobs_extracted,Unknown ATS: bamboohr,4,,2026-07-19T15:35:05.883317+00:00
3298,Q137364982,https://sjv.on.ca/join-our-team/,email_application,,https://sjv.on.ca/join-our-team/,,stage1,,email_application_found,Application email: info@sjv.on.ca,0,,2026-07-19T15:35:05.736790+00:00
3317,Q137365017,https://shipshey.ca/get-involved/work/,ats,adp,https://shipshey.ca/get-involved/work/,,stage1,,jobs_extracted,Unknown ATS: adp,12,,2026-07-19T15:35:06.578278+00:00
3308,Q137365001,https://ffca-calgary.com/h_r/careers,static_html_listing,,https://ffca-calgary.com/h_r/careers,,stage1,,jobs_extracted,14 jobs found,14,,2026-07-19T15:35:06.543910+00:00
3326,Q137365014,https://www.ocf-fco.ca/jobs/,no_openings,,https://www.ocf-fco.ca/jobs/,,stage1,,confirmed_no_openings,Career page explicitly shows no openings,0,,2026-07-19T15:35:07.767090+00:00
3315,Q137364994,https://www.ongwanada.com/about-ongwanada/careers/,iframe_listing,unknown,https://www.googletagmanager.com/ns.html?id=GTM-N9DF6WZ,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:08.062781+00:00
3324,Q137365015,https://www.bleufeu.com/en/Join-the-team,ats,dayforce,https://www.bleufeu.com/en/Join-the-team,,stage1,,jobs_extracted,Unknown ATS: dayforce,4,,2026-07-19T15:35:07.759599+00:00
3320,Q137365006,https://www.broadmeadcare.com/get-involved/work-with-us/,iframe_listing,unknown,https://player.vimeo.com/video/1049075123?h=b96a2837b6&dnt=1&app_id=122963,,stage1,,no_jobs_found,No jobs extracted,0,,2026-07-19T15:35:08.239358+00:00
3336,Q137365041,https://cmhato.org/about-us/careers/,ats,adp,https://cmhato.org/about-us/careers/,,stage1,,no_jobs_found,Unknown ATS: adp,0,,2026-07-19T15:35:08.887074+00:00
3328,Q137365033,https://hullservices.ca/join-our-team/,static_html_listing,,https://hullservices.ca/join-our-team/,,stage1,,jobs_extracted,3 jobs found,3,,2026-07-19T15:35:08.824562+00:00
