record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed
935,found.csv,936,Centre franco-ontarien de ressources pédagogiques,no,https://cforp.ca/,https://www.lecentrefranco.ca/,https://www.lecentrefranco.ca/,lecentrefranco.ca,FOUND,https://www.lecentrefranco.ca/offre-demploi/,Offres d'emploi,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
936,found.csv,937,Centre de services scolaire du Lac-Abitibi,no,https://csdla.qc.ca/,https://cssla.gouv.qc.ca/,https://cssla.gouv.qc.ca/,cssla.gouv.qc.ca,FOUND,https://cssla.gouv.qc.ca/emplois/,Offres d'emploi,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
937,found.csv,938,CEPEO,no,https://cepeo.on.ca/,https://cepeo.on.ca/,https://cepeo.on.ca/,cepeo.on.ca,FOUND,https://cepeo.on.ca/offres-demploi/,Carrière,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
938,found.csv,939,Centre Technologique des Résidus Industriels,no,https://ctri.qc.ca/,https://ctri.qc.ca/,https://ctri.qc.ca/,ctri.qc.ca,FOUND,https://ctri.qc.ca/carriere/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
939,found.csv,940,Centre National en Électrochimie et en Technologies Environnementales,no,https://cnete.qc.ca/,https://cnete.qc.ca/,https://cnete.qc.ca/,cnete.qc.ca,FOUND,https://cnete.qc.ca/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
941,found.csv,942,Centre Jeunesse de Montréal-Institut universitaire,no,https://centrejeunessedemontreal.qc.ca/,https://ciusss-centresudmtl.gouv.qc.ca/informations-pratiques/signalement-la-dpj,https://ciusss-centresudmtl.gouv.qc.ca/informations-pratiques/signalement-la-dpj,ciusss-centresudmtl.gouv.qc.ca,FOUND,https://ciusss-centresudmtl.gouv.qc.ca/emplois-et-stages,Emplois et stages,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
943,found.csv,944,Cercle littéraire Françoise-Loranger,no,https://villemsh.ca/,https://www.villemsh.ca/,https://www.villemsh.ca/,villemsh.ca,FOUND,https://emploi.villemsh.ca/,Emplois,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
945,found.csv,946,"CFID-103,7 FM Radio-Acton",no,https://radio-acton.com/,https://www.radio-acton.com/,https://www.radio-acton.com/,radio-acton.com,FOUND,https://www.radio-acton.com/chronique-emploi/,Chronique emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
953,found.csv,954,Chambre de la sécurité financière (CSF),no,https://chambresf.com/,https://www.chambresf.com/fr,https://www.chambresf.com/fr,chambresf.com,FOUND,https://www.chambresf.com/fr/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
957,found.csv,958,Chantiers Chibougamau (Canada),no,https://chibou.com/,https://www.chibou.com/fr/accueil,https://www.chibou.com/fr/accueil,chibou.com,FOUND,https://www.chibou.com/fr/fr/contact/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
962,found.csv,963,CHEZ DORIS WOMEN'S SHELTER FOUNDATION,no,https://chezdoris.org/,https://chezdoris.org/,https://chezdoris.org/,chezdoris.org,FOUND,https://chezdoris.org/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
981,found.csv,982,Chocolats Favoris,no,https://chocolatsfavoris.com/,https://www.chocolatsfavoris.com/,https://www.chocolatsfavoris.com/,chocolatsfavoris.com,FOUND,https://www.chocolatsfavoris.com/carrieres,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
986,found.csv,987,CHRP,no,https://chrp.ca/,https://outsourcinghrservices.com/,https://outsourcinghrservices.com/,outsourcinghrservices.com,FOUND,https://outsourcinghrservices.com/recruiting/,RecruitingExpand,60,,careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
988,found.csv,989,Christ Church Cathedral,no,https://ottawacathedral.ca/,https://www.ottawacathedral.ca/,https://www.ottawacathedral.ca/,ottawacathedral.ca,FOUND,https://www.ottawacathedral.ca/news/communications-officer-job-posting,"Communications Officer Job Posting Posted May 1, 2026 Communications Officer Job Posting",80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1006,found.csv,1007,Ciment Québec (Canada),no,https://cimentquebec.com/,https://www.cimentquebec.com/,https://www.cimentquebec.com/,cimentquebec.com,FOUND,https://www.cimentquebec.com/a-propos-de-nous/emploi/,Emploi,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1007,found.csv,1008,CIMA+ (Canada),no,https://cima.ca/,https://www.cima.ca/,https://www.cima.ca/,cima.ca,FOUND,https://www.cima.ca/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,9,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1019,found.csv,1020,Cliff House,no,https://communityworksnphc.ca/,https://communityworksnphc.ca/,https://communityworksnphc.ca/,communityworksnphc.ca,FOUND,https://communityworksnphc.ca/vacancies/,Vacancies,60,,careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1036,found.csv,1037,Coalition des associations de consommateurs du Québec,no,https://cacq.ca/,https://defensedesconsommateurs.org/,https://defensedesconsommateurs.org/,defensedesconsommateurs.org,FOUND,https://defensedesconsommateurs.org/2022/05/11/delais-a-lassurance-emploi-2/,Délais à l’assurance-emploi,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1038,found.csv,1039,Coalition des Organismes Communautaires Québécois de lutte Contre le Sida,no,https://cocqsida.com/,https://www.cocqsida.com/,https://www.cocqsida.com/,cocqsida.com,FOUND,https://www.cocqsida.com/babillard/emplois/offres-demploi-diverses/,Offres d'emploi diverses,140,,strong careers/jobs link text; careers/jobs URL path,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1043,found.csv,1044,CodeCraft Web Studio,no,https://getcodecraft.com/,https://getcodecraft.com/,https://getcodecraft.com/,getcodecraft.com,FOUND,https://getcodecraft.com/website-rescue/,Entry offer Site Rescue Got a broken or half-finished site an AI tool or freelancer left you? We fix the mess and finish the job. Fix my site,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1048,found.csv,1049,Collège catholique Mer Bleue,no,https://mer-bleue.ecolecatholique.ca/,https://mer-bleue.ecolecatholique.ca/,https://mer-bleue.ecolecatholique.ca/,mer-bleue.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1049,found.csv,1050,Collège catholique Franco-Ouest - École secondaire,no,https://franco-ouest.ecolecatholique.ca/,https://franco-ouest.ecolecatholique.ca/,https://franco-ouest.ecolecatholique.ca/,franco-ouest.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1063,found.csv,1064,Collège Esther-Blondin,no,https://collegeblondin.qc.ca/,https://www.collegeblondin.qc.ca/,https://www.collegeblondin.qc.ca/,collegeblondin.qc.ca,FOUND,https://www.collegeblondin.qc.ca/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1065,found.csv,1066,Comité de gestion de la taxe scolaire de l'île de Montréal,no,https://cgtsim.qc.ca/,https://www.cgtsim.qc.ca/,https://www.cgtsim.qc.ca/,cgtsim.qc.ca,FOUND,https://www.cgtsim.qc.ca/carrieres/,Faire carrière au CGTSIM,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1069,found.csv,1070,Commission de la fonction publique,no,https://cfp.gouv.qc.ca/,https://cfp.gouv.qc.ca/fr/,https://cfp.gouv.qc.ca/fr/,cfp.gouv.qc.ca,FOUND,https://cfp.gouv.qc.ca/fr/a-propos/carriere.html,Carrière Avantages offerts par la CFP et possibilités d’emploi,80,,strong careers/jobs link text,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1070,found.csv,1071,Commission des droits de la personne et des droits de la jeunesse,no,https://cdpdj.qc.ca/,https://cdpdj.qc.ca/fr,https://cdpdj.qc.ca/fr,cdpdj.qc.ca,FOUND,https://cdpdj.qc.ca/fr/emplois,Offres d'emploi Offres d'emploi,140,,strong careers/jobs link text; careers/jobs URL path,4,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1079,found.csv,1080,Compagnie Jean-Duceppe,no,https://duceppe.com/,https://duceppe.com/,https://duceppe.com/,duceppe.com,FOUND,https://duceppe.com/carriere/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1080,found.csv,1081,Compagnie Marie Chouinard,no,https://mariechouinard.com/,https://www.mariechouinard.com/,https://www.mariechouinard.com/,mariechouinard.com,FOUND,https://www.mariechouinard.com/fran%C3%A7ais/la-compagnie/emplois/,emplois,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1085,found.csv,1086,Compagnie du cimetière Saint-Charles,no,https://compagniestcharles.ca/,https://www.compagniestcharles.ca/,https://www.compagniestcharles.ca/,compagniestcharles.ca,FOUND,https://www.compagniestcharles.ca/carriere/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1089,found.csv,1090,Computer Research Institute of Montréal,no,https://crim.ca/,https://www.crim.ca/fr/,https://www.crim.ca/fr/,crim.ca,FOUND,https://www.crim.ca/fr/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1097,found.csv,1098,Conseil des appellations réservées et des termes valorisants,no,https://cartv.gouv.qc.ca/,https://cartv.gouv.qc.ca/,https://cartv.gouv.qc.ca/,cartv.gouv.qc.ca,FOUND,https://cartv.gouv.qc.ca/qui-sommes-nous/notre-organisme/carrieres/,Carrières Carrières,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1100,found.csv,1101,Conseil des arts de Montréal,no,https://artsmontreal.org/,https://www.artsmontreal.org/,https://www.artsmontreal.org/,artsmontreal.org,FOUND,https://www.artsmontreal.org/emplois-stages/,Emplois et stages,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1101,found.csv,1102,Conseil québécois des gais et lesbiennes,no,https://conseil-lgbt.ca/,https://conseil-lgbt.ca/,https://conseil-lgbt.ca/,conseil-lgbt.ca,FOUND,https://conseil-lgbt.ca/offres-demploi/,emplois,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1103,found.csv,1104,Conseil québécois de la musique,no,https://cqm.qc.ca/,https://www.cqm.qc.ca/,https://www.cqm.qc.ca/,cqm.qc.ca,FOUND,https://www.cqm.qc.ca/babillard-demplois/,Babillard d’emplois,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1107,found.csv,1108,Commission municipale du Québec,no,https://cmq.gouv.qc.ca/,https://www.cmq.gouv.qc.ca/,https://www.cmq.gouv.qc.ca/,cmq.gouv.qc.ca,FOUND,https://www.cmq.gouv.qc.ca/fr/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1108,found.csv,1109,Conseil scolaire francophone de la Colombie-Britannique,no,https://csf.bc.ca/,https://www.csf.bc.ca/,https://www.csf.bc.ca/,csf.bc.ca,FOUND,https://carriere.csf.bc.ca/,Emploi,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1115,found.csv,1116,Coop Voisins,no,https://coopvoisins.ca/,https://coopvoisins.ca/,https://coopvoisins.ca/,coopvoisins.ca,FOUND,https://coopvoisins.ca/vacancies/,Vacancies,60,,careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1116,found.csv,1117,Coopérative de transport maritime et aérien,no,https://ctma.ca/,https://ctma.ca/fr/,https://ctma.ca/fr/,ctma.ca,FOUND,https://ctma.ca/fr/carrieres/embarque-dans-la-famille,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,7,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1117,found.csv,1118,COPIBEC,no,https://copibec.ca/,https://www.copibec.ca/fr,https://www.copibec.ca/fr,copibec.ca,FOUND,https://www.copibec.ca/fr/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1118,found.csv,1119,Cora,no,https://chezcora.com/,https://www.chezcora.com/,https://www.chezcora.com/,chezcora.com,FOUND,https://www.chezcora.com/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1132,found.csv,1133,Cosmopolitan Music Society,no,https://cosmopolitanmusic.org/,https://www.cosmopolitanmusic.org/,https://www.cosmopolitanmusic.org/,cosmopolitanmusic.org,FOUND,https://www.cosmopolitanmusic.org/jobpostings,Job Postings,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1148,found.csv,1149,Crevier Group,no,https://crevier.ca/,https://crevier.ca/,https://crevier.ca/,crevier.ca,FOUND,https://crevier.ca/fr/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1150,found.csv,1151,Criminal Lawyers’ Association,no,https://criminallawyers.ca/,https://criminallawyers.ca/,https://criminallawyers.ca/,criminallawyers.ca,FOUND,https://criminallawyers.ca/postjob/,Job Posting Submissions,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1168,found.csv,1169,CTT Group (Canada),no,https://gcttg.com/,https://gcttg.com/,https://gcttg.com/,gcttg.com,FOUND,https://gcttg.com/carrieres/,Carrières Postes,140,,strong careers/jobs link text; careers/jobs URL path,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1175,found.csv,1176,Culture pour tous,no,https://culturepourtous.ca/,https://www.culturepourtous.ca/,https://www.culturepourtous.ca/,culturepourtous.ca,FOUND,https://www.culturepourtous.ca/actualites/emplois/,Emplois et stages,140,,strong careers/jobs link text; careers/jobs URL path,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1177,found.csv,1178,Curateur public du Québec,no,https://curateur.gouv.qc.ca/,https://www.quebec.ca/gouvernement/ministeres-organismes/curateur-public,https://www.quebec.ca/gouvernement/ministeres-organismes/curateur-public,quebec.ca,FOUND,https://www.quebec.ca/emploi,Emploi,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1178,found.csv,1179,CyberCap,no,https://cybercap.qc.ca/,https://www.cybercap.qc.ca/,https://www.cybercap.qc.ca/,cybercap.qc.ca,FOUND,https://www.cybercap.qc.ca/implication/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1194,found.csv,1195,D & A Business Management Solutions,no,https://da.ca/,https://www.da.ca/,https://www.da.ca/,da.ca,FOUND,https://www.da.ca/product-categories/project-job-costing/,Project & Job Costing,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1222,found.csv,1223,Delastek (Canada),no,https://delastek.com/,https://delastek.com/,https://delastek.com/,delastek.com,FOUND,https://delastek.com/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1234,found.csv,1235,Des Pins Catholic Elementary School,no,https://despins.ecolecatholique.ca/,https://despins.ecolecatholique.ca/,https://despins.ecolecatholique.ca/,despins.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1237,found.csv,1238,Desjardins,no,https://desjardins.com/,https://www.desjardins.com/,https://www.desjardins.com/,desjardins.com,FOUND,https://www.desjardins.com/fr/carriere/domaines-emplois.html?navigMW=pp,Domaines d’emplois,140,,strong careers/jobs link text; careers/jobs URL path,5,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1238,found.csv,1239,Democracy Watch,no,https://dwatch.ca/,https://democracywatch.ca/,https://democracywatch.ca/,democracywatch.ca,FOUND,https://democracywatch.ca/democracy-watch-calls-on-integrity-commissioner-to-reverse-approval-of-mining-ministers-advisor-taking-job-with-mining-company/,Democracy Watch calls on Integrity Commissioner to reverse approval of mining minister’s advisor taking job with mining company Democracy Watch calls on Integrity Commissioner to reverse approval of mining minister’s advisor taking job with mining company,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1241,found.csv,1242,Development and Peace,no,https://devp.org/,https://devp.org/fr/,https://devp.org/fr/,devp.org,FOUND,https://devp.org/fr/travailler-avec-nous/,Travailler avec nous,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1244,found.csv,1245,Développement Economique Longueuil,no,https://delagglo.ca/,https://www.delagglo.ca/fr,https://www.delagglo.ca/fr,delagglo.ca,FOUND,https://www.delagglo.ca/fr/del/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1250,found.csv,1251,Diffusion culturelle de Lévis,no,https://espacedcl.ca/,https://espacedcl.ca/,https://espacedcl.ca/,espacedcl.ca,FOUND,https://espacedcl.ca/a-propos/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1252,found.csv,1253,Diabetes Québec,no,https://diabete.qc.ca/,https://www.diabete.qc.ca/,https://www.diabete.qc.ca/,diabete.qc.ca,FOUND,https://www.diabete.qc.ca/offres-demploi/,Offres d’emploi,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1256,found.csv,1257,Diffusion Hector-Charland,no,https://hector-charland.com/,https://hector-charland.com/,https://hector-charland.com/,hector-charland.com,FOUND,https://hector-charland.com/emplois,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1264,found.csv,1265,DK-SPEC (Canada),no,https://dkspec.com/,https://dkspec.com/,https://dkspec.com/,dkspec.com,FOUND,https://dkspec.com/fr/emploi.html,Emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1288,found.csv,1289,Domaine Forget,no,https://domaineforget.com/,https://www.domaineforget.com/,https://www.domaineforget.com/,domaineforget.com,FOUND,https://www.domaineforget.com/emplois-et-carrieres/,Carrières,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1289,found.csv,1290,Dominion,no,https://metro.ca/,https://www.metro.ca/,https://www.metro.ca/,metro.ca,FOUND,https://talent.metro.ca/,Carrières,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1294,found.csv,1295,Doyon Després,no,https://doyondespres.com/,https://www.doyondespres.com/,https://www.doyondespres.com/,doyondespres.com,FOUND,https://www.doyondespres.com/fr/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1295,found.csv,1296,Dr. Pipe Drain and Plumbing,no,https://ottawaplumbernow.com/,https://ottawaplumbernow.com/,https://ottawaplumbernow.com/,ottawaplumbernow.com,FOUND,https://ottawaplumbernow.com/leaky-faucets/,"Our skilled plumbers repair and replace faucets and fixtures throughout your home: bathroom vanities, outdoor spigots, you name it. Have your own parts? Great, we’ll install them. Need us to source the parts? No problem. Every job finishes with a proper leak test.",80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1298,found.csv,1299,Dow Honda,no,https://honda.ca/,https://www.honda.ca/fr/,https://www.honda.ca/fr/,honda.ca,FOUND,https://www.honda.ca/fr/carrieres,Carrières Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1305,found.csv,1306,DuProprio.com,no,https://duproprio.com/,https://duproprio.com/,https://duproprio.com/,duproprio.com,FOUND,https://www.desjardins.com/qc/fr/carriere.html,Carrières,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1329,found.csv,1330,École élémentaire catholique d'enseignement personnalisé La Source,no,https://lasource.ecolecatholique.ca/,https://lasource.ecolecatholique.ca/,https://lasource.ecolecatholique.ca/,lasource.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1331,found.csv,1332,École élémentaire catholique des Pionniers,no,https://despionniers.ecolecatholique.ca/,https://despionniers.ecolecatholique.ca/,https://despionniers.ecolecatholique.ca/,despionniers.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1333,found.csv,1334,École élémentaire catholique l'Étoile-de-l'Est,no,https://letoile-de-lest.ecolecatholique.ca/,https://letoile-de-lest.ecolecatholique.ca/,https://letoile-de-lest.ecolecatholique.ca/,letoile-de-lest.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1334,found.csv,1335,École élémentaire catholique Laurier-Carrière,no,https://laurier-carriere.ecolecatholique.ca/,https://laurier-carriere.ecolecatholique.ca/,https://laurier-carriere.ecolecatholique.ca/,laurier-carriere.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1336,found.csv,1337,École élémentaire catholique Alain-Fortin,no,https://alain-fortin.ecolecatholique.ca/,https://alain-fortin.ecolecatholique.ca/,https://alain-fortin.ecolecatholique.ca/,alain-fortin.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1337,found.csv,1338,École élémentaire catholique Arc-en-ciel,no,https://arc-en-ciel.ecolecatholique.ca/,https://arc-en-ciel.ecolecatholique.ca/,https://arc-en-ciel.ecolecatholique.ca/,arc-en-ciel.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
