record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed,checked_at_utc,requested_url,loaded_url,http_status,page_title,detected_ats,jsonld_jobposting_count,probable_job_link_count,sample_job_links,validation_result,validation_reason,body_text_sample,crawl_error,stage2_checked_at_utc,stage2_result,stage2_reason,resolved_monitor_url,resolved_ats,stage2_jsonld_jobposting_count,stage2_probable_job_link_count,stage2_sample_job_links,candidate_urls_found,candidate_visits_json,stage2_error
3471,found.csv,3472,Q137365248,yes,https://ableliving.org/,https://ableliving.org/,https://ableliving.org/,ableliving.org,FOUND,https://ableliving.org/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:12:55.784317+00:00,https://ableliving.org/careers,https://ableliving.org/careers/,200,Careers - AbleLiving,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Careers | Volunteers

 A
Decrease font size.
 A
Reset font size.
 A
Increase font size.

Life at AbleLiving
About
Resources
Accountability
Contact
Donate
 
Career Opportunities
Who We Are

AbleLiving is a not for profit organization operated by Thrive Group. Thrive Group has been created to bring like-minded organizations together to develop a broad range and continuum of services that enable clients to live fulfilling lives as independently as possible.

Who We Hire

At Thrive Group organizations, workplace culture matters. We believe that providing our employees with a supportive, healthy work environment means better quality service for our clients. Many Thrive Group employees describe what they do as “more than just a job”. Teams work collaboratively to enhance the lives of the people we serve and that creates a strong sense of satisfaction and pride.
For the past two years, Thrive Group has been certified as a GREAT WORKPLACE after a thorough and independent analysis conducted by Great Place to Work® Canada. This certification is based on direct feedback from employees, provided as part of an extensive and anonymous survey about the workplace experience.

If this sounds like the kind of organization you would like to be a part of, check out our job listings below. You can view postings for all Thrive Group organizations based on your skills and areas of interest.

Current Listings
What Employees are Saying About Working at a Thrive Group Organization
Montessori in Motion",,2026-07-18T16:15:09.802768+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://ableliving.org/careers/,,0,0,,115:https://ableliving.org/careers | 60:https://ableliving.org//media/career- | 60:https://ableliving.org/careers/,"[{""url"": ""https://ableliving.org/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 115}, {""url"": ""https://ableliving.org/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3481,found.csv,3482,Q137365265,yes,https://cplf.ca/,https://cplf.ca/,https://cplf.ca/,cplf.ca,FOUND,https://cplf.ca/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:13:36.608534+00:00,https://cplf.ca/careers/,https://cplf.ca/careers/,200,Careers | CPLF,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Services
About Us
Resources
Donate Today
Join Our Community
Careers

Join CPLF and discover a career in disability services where you can make a difference in the lives of those we support in Calgary.

Current Job Postings

Hey there! We’re always on the lookout for amazing people to join our team. Check out the list below for the client-focused jobs we’re hiring for. We’ve got some pretty awesome benefits that come with all our job positions, including:

Support from our Complex Needs Coordinator, Case Manager, and Support Staff
In-house training to help you grow and learn new skills
The possibility to transition into a permanent position from casual
Health benefits available if you work a minimum number of hours
April 28, 2026
Respite and Roommate Care Provider: Filipino Speaking
View Position
Jan 26, 2026
Wheelchair Accessible Respite/Roommate Homes
View Position
How to Apply to CPLF

To apply to a CPLF job, please complete our work application and submit it to applications@cplf.ca and kindly let us know which job you are applying to.

Work Application
A Fulfilling Opportunity

Meet Emilia Montes, a University of Calgary student in her 3rd year studying Community Rehabilitation and Disability Studies (CRDS)! Emilia speaks about her valuable experience volunteering at CPLF and how it has impacted the direction of her education.

Address

Calgary Progressive Lifestyles Foundation
Suite #100, 1935 32nd Avenue NE
Calgary, Alberta T2E 7C8

Contact

Phone: (403)",,2026-07-18T16:15:15.687755+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cplf.ca/careers/,,0,0,,60:https://cplf.ca/careers/#content,[],
3477,found.csv,3478,Q137365253,yes,https://fsgv.ca/,https://fsgv.ca/,https://fsgv.ca/,fsgv.ca,FOUND,https://fsgv.ca/about/join-our-team/,Join Our Team,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:13:21.411434+00:00,https://fsgv.ca/about/join-our-team/,https://fsgv.ca/about/join-our-team/,200,Join Our Team - Family Services of Greater Vancouver,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
ABOUT US
WHAT WE DO
YOU CAN HELP
CONTACT US
FIND HELP
DONATE
SEARCH
JOIN OUR TEAM

Build brighter tomorrows with FSGV.

At Family Services of Greater Vancouver, our staff, volunteers, and interns are making a difference every single day. FSGV supports victims and survivors, families, and youth with programs, services, and supports that are trauma-informed and client-led. If you want to pursue your passion while working toward a mission aligned with your values, we invite you to apply today! 

FSGV is proud to be an equal opportunity employer. If you require a disability-related accommodation to participate in the recruitment process, please read the job posting for more information. 

CAREERS AND VOLUNTEER POSITIONS

Current job and volunteer postings can be found on our Careers page.

Check us out on Glassdoor!

INTERNSHIPS

Current internship opportunities are listed on our Internships page.

If none are listed, please check back at a later date.  

KEEP IN TOUCH

We gratefully acknowledge that our programs are delivered on traditional and ancestral lands and waters. Click to read our commitment to reconciliation, justice, and equity.

WE’D LOVE TO HEAR FROM YOU

604 731 4951 | contactus@fsgv.ca

East Broadway Office 301-1638 E Broadway, Vancouver, BC V5N 1W1

Family Services of Greater Vancouver is accredited by CARF (Commission on Accreditation of Rehabilitation Facilities) and conforms to the highest level of nationally and internationally recognized serv",,2026-07-18T16:15:18.337424+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://fsgv.ca/about/join-our-team/,,0,0,,115:https://fsgv.ca/about/join-our-team/careers/,"[{""url"": ""https://fsgv.ca/about/join-our-team/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 115}]",
3491,found.csv,3492,Q137365282,yes,https://clnh.on.ca/,https://clnh.on.ca/,https://clnh.on.ca/,clnh.on.ca,FOUND,https://clnh.on.ca/opportunities/,Careers,80,,strong careers/jobs link text,5,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:14:05.524223+00:00,https://clnh.on.ca/opportunities/,https://clnh.on.ca/opportunities/,200,Careers - Community Living North Halton,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","905.878.2337
 info@clnh.on.ca
A-
A+
Employee Portal 
Select Language
العربية
简体中文
English
Français
Deutsch
हिन्दी
Italiano
Português
ਪੰਜਾਬੀ
Русский
Español
தமிழ்
اردو
Home
About
Services & Support
Get Involved
Careers
Contact
Accessibility
Donate Now
Careers
Join the Community Living North Halton family!
Our video below shares what it is like to be a part of our organization!

 

 

 

 

 

Why You Should Join Our Team: 
Community  Living North Halton offers stellar training and development opportunities! Below are just a few of the many reasons why you should join our team today!
You will have the opportunity to make a difference in the North Halton community and enrich individual lives while being a part of a dynamic team
Our reimbursement & sponsorship opportunities for the Developmental Service Worker Apprenticeship Program encourage employees growth
We offer Employee & Family Assistance Programs, Student Placements that lead to employment & career development for new graduates!
Halton Region jobs are conveniently located and accessible
Current Opportunities:
 Remote positions only
 External
 Internal
 Management/Administrative
 Student/Volunteer
 
RSS
JP #26-046 NU – PROGRAM LEAD – FULL TIME (1 Position)
Community Living North Halton
COMMUNITY SUPPORTS TODD
External
Internal
Posted 1 month ago
JP #26-035 NU – SUPERVISED BEHAVIOUR CLINICIAN – FULL TIME- (1 Position)
Community Living North Halton
CFS – AUTISM
External
Internal
Posted 3 months ago

 

In accordance with th",,2026-07-18T16:15:25.389933+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://clnh.on.ca/opportunities/,,0,0,,115:https://clnh.on.ca/opportunities/,[],
3493,found.csv,3494,Q137365284,yes,https://unisonhcs.org/,https://unisonhcs.org/,https://unisonhcs.org/,unisonhcs.org,FOUND,https://unisonhcs.org/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:14:12.686075+00:00,https://unisonhcs.org/careers/,https://unisonhcs.org/careers/,200,Careers | Unison Health & Community Services,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to Content
Skip to navigation
Toggle High Contrast
Toggle Font size
Select Language
French
Italian
Portuguese (Brazil)
Russian
Somali
Spanish
  POWERED BY
 A A A
Home
About Us
Careers
Donate
Programs and Services
News
Client Resources
Community Information
Locations & Hours
Careers
HOME > CAREERS
Why Work At Unison?

Short answer: Great people, great culture.

At Unison:

We are passionate about the work we do and the difference we make in our communities
We share food, fun, and laughter
We celebrate our sameness and our differences and we value each other’s unique contributions
We are supportive and welcoming and we challenge each other to grow

Unison is committed to accommodating applicants with disabilities throughout the hiring process, in accordance with the Accessibility for Ontarians with Disabilities Act (AODA).

Careers at Unison
Careers
10 Reasons to Work at Unison
Preparing for an interview
Job Opportunities
Accessibility Notification

If you require a document posted on our website in an alternative format, please contact accessibility@unisonhcs.org.

Contact Us
Test Menu
Careers
10 Reasons to Work at Unison
Preparing for an interview
Job Opportunities


Lawrence Heights

Head Office
12 Flemington Road
Toronto, ON M6A 2N4
Tel: 416-787-1661


Bathurst-Finch

540 Finch Avenue West
Toronto, ON M2R 1N7
Tel: 647-436-0385


Jane-Trethewey

1541 Jane Street
Toronto, ON M9N 2R3
Tel: 416-645-7575
 



Keele-Rogers

1651 Keele Street
Toronto, ON M6M 3W2
Tel: 416-653-5",,2026-07-18T16:15:42.141688+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://unisonhcs.org/careers/,,0,0,,150:https://unisonhcs.org/careers/job-opportunities/ | 60:https://unisonhcs.org/careers/#wi-content | 60:https://unisonhcs.org/careers/10-reasons-to-work-at-unison/,"[{""url"": ""https://unisonhcs.org/careers/job-opportunities/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 150}, {""url"": ""https://unisonhcs.org/careers/10-reasons-to-work-at-unison/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3501,found.csv,3502,Q137365297,yes,https://upcs.org/,https://upcs.org/,https://upcs.org/,upcs.org,FOUND,https://upcs.org/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:14:30.376601+00:00,https://upcs.org/careers/,https://upcs.org/careers/,200,Careers - UP - Unlimited Potential Community Services,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Home
Services
About
Careers
Donate
Events
Contact UP
Accreditation
Employees
Current Opportunities
Working at UP
Internships & Practicums
Volunteer



Careers

UP is proud to have committed staff members who help restore stability and hope in the lives of children, adults, and families in Alberta.

We provide several different services including group care, education, mental health and FASD support services, with the end goal of restoring personal independence and family unity.

Current
Opportunities

Internships &
Practicums

Volunteer
  

“What has made me proud is seeing the interaction and bond most staff have with clients. Staff have made bonds and will go the extra mile for clients to feel safe, stable, and equal, and pursue their goals.”

“I worked with a client who had suicidal tendencies, thoughts, and some attempts. I taught her how to use cultural ceremony and practice to assist her in coping. I am proud to see her still using the tools.”

Previous
Next
Land Acknowledgement

We acknowledge Treaty 6 territory—the traditional and ancestral territory of the Cree, Dene, Blackfoot, Saulteaux , Nakota Sioux and Métis Peoples. We acknowledge the many First Nations, Métis and Inuit who have lived in and cared for these lands since time immemorial. We respect their histories, languages, and cultures whose presence continues to enrich our community. We are grateful for the traditional Elders and Knowledge Keepers who are still with us today and those who have gone before us.",,2026-07-18T16:15:56.974872+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://upcs.org/careers/,,0,0,,115:https://upcs.org/careers | 115:https://upcs.org/careers/ | 60:https://upcs.org/careers/careers/internships-practicums/,"[{""url"": ""https://upcs.org/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 115}, {""url"": ""https://upcs.org/careers/careers/internships-practicums/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3498,found.csv,3499,Q137365279,yes,https://ywinnipeg.ca/,https://www.ywinnipeg.ca/,https://www.ywinnipeg.ca/,ywinnipeg.ca,FOUND,https://www.ywinnipeg.ca/employment,Jobs,140,,strong careers/jobs link text; careers/jobs URL path,3,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:14:29.361044+00:00,https://www.ywinnipeg.ca/employment,https://www.ywinnipeg.ca/employment,200,Work With Us | YMCA-YWCA of Winnipeg,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Press Alt+1 for screen-reader mode, Alt+0 to cancel
Accessibility Screen-Reader Guide, Feedback, and Issue Reporting | New window
Skip to main content
YMCA-YWCA OF WINNIPEG
User account menu
Donate
Jobs
My Account
Main navigation
Our Story  
Membership  
Our Programs  
Drop-In Schedules  
Child Care  
Camp Stephens 
Work With Us
Breadcrumb
Home
Work With Us

Looking for a meaningful job, a caring work environment and an opportunity to ignite your potential? By working with the Y, whether through our Child Care Centres, Community Hubs, Camp Stephens or Community Programs, you will enjoy opportunities to shine in a work environment that embraces diverse perspectives and talents. If you want to work with great people and make a difference, then the Y is the place for you!

Benefits vary according to eligibility and may include:

A comprehensive benefits package comparable to some of Canada’s best employers
A generous vacation entitlement that increases with years of service
Complimentary individual membership to our Community Hubs with available family add-on so you can enjoy all our health, fitness and aquatics services
Flexible schedules
An employer-matching pension plan
The opportunity to participate in programs to advance your training and develop on your career path
Great people, fun and rewarding work!

Discover Current Opportunities

For Current Staff: To view and apply for positions as a current employee, please log in to UKG and click ""My Company"", then ""View Opportunit",,2026-07-18T16:15:59.121311+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.ywinnipeg.ca/employment,,0,0,,70:https://recruiting.ultipro.ca/YMC5002YMCY/JobBoard/6e85a856-13b7-4842-91f4-745159321f6c/?q=&o=po | 70:https://recruiting.ultipro.ca/YMC5002YMCY/JobBoard/6e85a856-13b7-4842-91f4-745159321f6c/?q=&o=postedDateDesc&f5=DyuN7jdjk0qSQh7SwaBk9Q+cLkUZCiDCk27trvu-iWmXA | 70:https://recruiting.ultipro.ca/YMC5002YMCY/JobBoard/6e85a856-13b7-4842-91f4-745159321f6c/?q=&o=postedDateDesc&f5=LMRadaJCykmpaa-MoGhwFA+5EMBCCQYfESMlh3E0obPnQ+3my5b-LrTEGR6-h1nYuNyg+6eQke4q9EEi24teIfGW1sg+PhhuX2b3DU-ugp97wlPx3A,"[{""url"": ""https://recruiting.ultipro.ca/YMC5002YMCY/JobBoard/6e85a856-13b7-4842-91f4-745159321f6c/?q=&o=postedDateDesc"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 70}, {""url"": ""https://recruiting.ultipro.ca/YMC5002YMCY/JobBoard/6e85a856-13b7-4842-91f4-745159321f6c/?q=&o=postedDateDesc&f5=DyuN7jdjk0qSQh7SwaBk9Q+cLkUZCiDCk27trvu-iWmXA"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 70}, {""url"": ""https://recruiting.ultipro.ca/YMC5002YMCY/JobBoard/6e85a856-13b7-4842-91f4-745159321f6c/?q=&o=postedDateDesc&f5=LMRadaJCykmpaa-MoGhwFA+5EMBCCQYfESMlh3E0obPnQ+3my5b-LrTEGR6-h1nYuNyg+6eQke4q9EEi24teIfGW1sg+PhhuX2b3DU-ugp97wlPx3A"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 70}]",
3504,found.csv,3505,Q137365302,yes,https://stpeterscc.ca/,https://stpeterscc.ca/,https://stpeterscc.ca/,stpeterscc.ca,FOUND,https://stpeterscc.ca/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:14:45.001696+00:00,https://stpeterscc.ca/careers,https://stpeterscc.ca/careers/,200,Careers - St Peters Residence at Chedoke,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Careers | Volunteers

 A
Decrease font size.
 A
Reset font size.
 A
Increase font size.

Life at St. Peter’s
About
Councils
Resources
Contact
Donate
 
Career Opportunities
Who We Are

St. Peter’s is a not for profit organization, operated by Thrive Group. Thrive Group has been created to bring like-minded organizations together to develop a broad range and continuum of services that enable clients to live fulfilling lives as independently as possible.

Who We Hire

At Thrive Group organizations, workplace culture matters. We believe that providing our employees with a supportive, healthy work environment means better quality service for our clients. Many Thrive Group employees describe what they do as “more than just a job”. Teams work collaboratively to enhance the lives of the people we serve and that creates a strong sense of satisfaction and pride.
For the past two years, Thrive Group has been certified as a GREAT WORKPLACE after a thorough and independent analysis conducted by Great Place to Work® Canada. This certification is based on direct feedback from employees, provided as part of an extensive and anonymous survey about the workplace experience.

If this sounds like the kind of organization you would like to be a part of, check out our job listings below. You can view postings for all Thrive Group organizations, based on your skills and areas of interest.

Current Listings
All locations
Burlington
Hamilton
Hagersville
Paris, Ontario, Canada
  
All teams
AbleLiving",,2026-07-18T16:16:08.749553+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://stpeterscc.ca/careers/,,0,0,,115:https://stpeterscc.ca/careers | 60:https://stpeterscc.ca/careers/,"[{""url"": ""https://stpeterscc.ca/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 115}]",
3521,found.csv,3522,Q137365314,yes,https://meischools.com/,https://www.meischools.com/,https://www.meischools.com/,meischools.com,FOUND,https://www.meischools.com/about/employment/,Employment,60,,careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:15:32.074745+00:00,https://www.meischools.com/about/employment/,https://www.meischools.com/about/employment/,200,"Employment - MEI Schools in Abbotsford, BC",,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","RESOURCES ALUMNI TOURS ADMISSIONS EMPLOYMENT
SELECT SCHOOL
About
Programs
Calendar
Contact
Donate
Follow Us
Join our team!
Employment

Home » About » Employment

MEI Schools is a growing, independent, Preschool-grade 12 school of over 1,400 students. All applicants must be dedicated to Christian education. Thank you for your interest in employment with us but please note that we have a strict policy on unsolicited resumes, and we will therefore not acknowledge them or retain them in our file. These positions of employment are directed, in the first instance, to Canadian citizens and those with Permanent Residence status. MEI Schools complies with the BC Human Rights Code and encourages all fully qualified candidates to apply.

The annual salary for each teacher position is determined by qualifications and experience for placement on the July 1, 2026, MEI Teacher Salary Grid. For the 2026-2027 school year, a full-time, BC Certified Teacher salary (with a certificate of qualification from the BC Ministry of Education and Childcare and with a university degree and a professional teacher education program) ranges from $69,050 to $113,295.

Please Note: Only short-listed candidates will be contacted.

Secondary School – Inclusive Education Teacher / Coordinator
Full-Time (1.0 FTE) Continuing (begins September 2nd, 2026)

The Inclusive Education Teacher /Coordinator supports students with diverse abilities, including students with complex needs and intellectual disabilities, throug",,2026-07-18T16:16:26.047102+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.meischools.com/about/employment/,,0,0,,60:https://www.meischools.com/about/employment/,[],
3526,found.csv,3527,Q137365333,yes,https://worldrenew.net/,https://worldrenew.net/,https://worldrenew.net/,worldrenew.net,FOUND,https://worldrenew.net/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:15:40.060208+00:00,https://worldrenew.net/careers,https://worldrenew.net/careers,200,Careers - World Renew,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content

 Help families recover from Venezuela’s earthquake.

GIVE NOW
PROGRAMS
ABOUT US
GET INVOLVED
SHOP GIFTS
DONATE
CAREERS


Interested in joining the team at World Renew? Visit this page regularly to check for new opportunities at home and abroad.

JOIN OUR TEAM

At World Renew, we value faith, effectiveness, stewardship of resources, and people flourishing. If you are compelled by a deep passion to renew hope by shifting power, to reconcile lives through communities that thrive together, and to restore creation by bringing people and the environment into harmony, join us!

VIEW ALL OPEN POSITIONS
Looking to learn more about us?
WHO WE ARE
ABOUT US
WHERE WE WORK
Search for:
CONNECT
Phone:
1-800-552-7972 (US)

Email:
info@worldrenew.net

      
COMMUNITY DEVELOPMENT
Peace & Justice
Community Health
Food Security
Economic Opportunity
DISASTERS
Disaster Response Services
International Disaster Response
ABOUT US
Who We Are
Complaints
Affiliations
Careers
Policies and Standards
Contact
© Copyright 2024 - 2026 | World Renew is a 501(c)(3) and all donations are tax deductible to the fullest extent of the law. EIN38-1708140. | Privacy Policy
Go to Top",,2026-07-18T16:16:36.873673+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://worldrenew.net/careers,,0,0,,100:https://world-renew.breezy.hr/ | 60:https://worldrenew.net/careers#content | 60:https://worldrenew.net/careers&referrer=,"[{""url"": ""https://world-renew.breezy.hr/"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 100}, {""url"": ""https://worldrenew.net/careers&referrer="", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 60}]",
3531,found.csv,3532,Q137365342,yes,https://bramptonlibrary.ca/,https://www.bramptonlibrary.ca/,https://www.bramptonlibrary.ca/,bramptonlibrary.ca,FOUND,https://www.bramptonlibrary.ca/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:15:56.932092+00:00,https://www.bramptonlibrary.ca/careers,https://www.bramptonlibrary.ca/careers,200,Careers - Brampton Library,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Decrease text size
Text resize
Reset
text size
Increase text size
Like us on Facebook!
Follow us on Twitter!
Check out our images on Instagram!
Visit our YouTube page

Login

Books and More
Toggle Books and More
Programs and Services
Toggle Programs and Services
Your Library
Toggle Your Library
Search All
All
Site
Catalogue
Programs
Search:
Submit search
Careers
About Brampton Library

As a progressive organization serving a diverse population of approximately 700,000, we enrich the lives of our residents by promoting literacy and providing access to recreational materials and information (books, magazines, large print materials, audiobooks, DVDs, and more) in our branches and online. The library also offers more than 110 computer workstations with free internet access and wireless connectivity for members' own laptops. Explore our website to learn more.

Brampton Library accepts resumes for employment on an ongoing basis. Resumes will be kept on file for six (6) months and are reviewed continuously as suitable vacancies come open to external applicants.

Please note that all job offers will be conditional upon providing, at your expense, a current Criminal Record Search acceptable for employment at the Library.

Brampton Library is a unionized environment, CUPE Local 1776.

Current Opportunities
Share your resume with us

Download and complete the HR Application Form (fillable PDF) at any time. Each posting requires a new application form. 

Use the posting n",,2026-07-18T16:16:48.366057+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.bramptonlibrary.ca/careers,,0,0,,60:https://www.bramptonlibrary.ca/careers#content | 60:https://www.bramptonlibrary.ca/careers/2024-10-24-application-form-fillable-.pdf | 60:https://www.bramptonlibrary.ca/careers?re,"[{""url"": ""https://www.bramptonlibrary.ca/careers/2024-10-24-application-form-fillable-.pdf"", ""result"": ""candidate_visit_failed"", ""ats"": """", ""score"": 60, ""error"": ""Error: Page.goto: Download is starting\nCall log:\n  - navigating to \""https://www.bramptonlibrary.ca/careers/2024-10-24-application-form-fillable-.pdf\"", waiting until \""domcontentloaded\""\n""}, {""url"": ""https://www.bramptonlibrary.ca/careers?re"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3542,found.csv,3543,Q137365337,yes,https://cltb.ca/,https://www.cltb.ca/,https://www.cltb.ca/,cltb.ca,FOUND,https://www.cltb.ca/,Careers,80,,strong careers/jobs link text,4,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:16:32.094775+00:00,https://www.cltb.ca/,https://www.cltb.ca/,200,Home - Community Living TB,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Open toolbar

Accessibility Tools

Increase Text
Decrease Text
Grayscale
High Contrast
Negative Contrast
Light Background
Links Underline
Readable Font
 Reset
Community Living TB
Donate Now!
About
Our Organization
Annual Reports
Financial Reports & Funding
Policies & Procedures
Respiratory Infection/Covid-19 Resources
Contact
News & Events
Families & Individuals
Person Centred Planning
Inclusive Communities
Self Advocacy
Supports & Services
Employment Services
Passport Services
Community Living Support
Careers
Employment Opportunities
Why Work Here?
COMMUNITY LIVING
Labour Relationship
Update
LEARN MORE
CONTACT
COMMUNITY LIVING IS PROVIDING
SUPPORT
& SERVICE TO ALL
DONATE NOW
LEARN MORE
COMMUNITY LIVING IS DEVELOPING
Resources for Building
Inclusive Communities
Donate Now
Learn More
COMMUNITY LIVING IS ADVOCATING FOR
Equal Opportunities
& Quality of Life
Donate Now
Learn More
1
2
3
4
These supports assist individuals to live on their own in Thunder Bay.
Employment Services
The Support Team helps individuals find and keep employment.
Host Family
We are working together to make community services more accessible for everyone.
Passport Services
Passport services can help people live a meaningful life and engage in the community.
Community Living Support
Individuals can access supports that address their choices and needs.
Volunteer
Volunteer with us.
News & Events
COMMUNITY LIVING THUNDER BAY
READ ALL NEWS
Today, as we celebrate the International Day of Pe
A Drea",,2026-07-18T16:17:16.090542+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.cltb.ca/,,0,0,,115:https://www.cltb.ca/employment-opportunities/ | 60:http://cltb.ca/employment- | 60:http://cltb.ca/employment-services/,"[{""url"": ""https://www.cltb.ca/employment-opportunities/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 115}, {""url"": ""https://www.cltb.ca/employment-opportunities/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}, {""url"": ""https://www.cltb.ca/employment-services/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
